Time [s],Pressure [mbar],N injection,Time opening [ms],Tau injection [ms],Mass [g]
1620017161.576434,1646.25,46669.0,5.0,5000.0,2.464
1620017164.174878,1646.25,46670.0,5.0,5000.0,2.462
1620017166.773045,1646.25,46670.0,5.0,5000.0,2.474
1620017169.369486,1645.875,46671.0,5.0,5000.0,2.474
1620017171.970997,1645.875,46672.0,5.0,5000.0,2.488
1620017174.555589,1645.875,46672.0,5.0,5000.0,2.487
1620017177.162651,1645.875,46673.0,5.0,5000.0,2.501
1620017179.755706,1645.875,46673.0,5.0,5000.0,2.501
1620017182.352645,1645.875,46674.0,5.0,5000.0,2.515
1620017184.951643,1645.875,46674.0,5.0,5000.0,2.566
1620017187.550517,1645.875,46675.0,5.0,5000.0,2.528
1620017190.149464,1645.875,46675.0,5.0,5000.0,2.553
1620017192.74215,1645.875,46676.0,5.0,5000.0,2.541
1620017195.344964,1645.875,46676.0,5.0,5000.0,2.556
1620017197.938723,1645.875,46677.0,5.0,5000.0,2.554
1620017200.534579,1645.875,46677.0,5.0,5000.0,2.568
1620017203.14285,1645.875,46678.0,5.0,5000.0,2.567
1620017205.781409,1645.875,46678.0,5.0,5000.0,2.58
1620017208.378345,1645.5,46679.0,5.0,5000.0,2.58
1620017210.975463,1645.875,46679.0,5.0,5000.0,2.593
1620017213.565893,1645.5,46680.0,5.0,5000.0,2.593
1620017216.176008,1645.875,46680.0,5.0,5000.0,2.606
1620017218.768477,1645.875,46681.0,5.0,5000.0,2.606
1620017221.364376,1645.875,46681.0,5.0,5000.0,2.619
1620017223.960101,1645.5,46682.0,5.0,5000.0,2.619
1620017226.559192,1645.5,46682.0,5.0,5000.0,2.632
1620017229.157946,1645.875,46683.0,5.0,5000.0,2.632
1620017231.749811,1645.5,46683.0,5.0,5000.0,2.644
1620017234.351669,1645.5,46684.0,5.0,5000.0,2.644
1620017236.947685,1645.875,46684.0,5.0,5000.0,2.657
1620017239.545159,1645.5,46685.0,5.0,5000.0,2.658
1620017242.14001,1645.5,46686.0,5.0,5000.0,2.671
1620017244.73846,1645.5,46686.0,5.0,5000.0,2.671
1620017247.334129,1645.5,46687.0,5.0,5000.0,2.684
1620017249.932611,1645.5,46687.0,5.0,5000.0,2.684
1620017252.528143,1645.5,46688.0,5.0,5000.0,2.696
1620017255.127784,1645.5,46688.0,5.0,5000.0,2.728
1620017257.722321,1645.5,46689.0,5.0,5000.0,2.71
1620017260.318003,1645.5,46689.0,5.0,5000.0,2.725
1620017262.919053,1645.5,46690.0,5.0,5000.0,2.723
1620017265.516676,1645.5,46690.0,5.0,5000.0,2.736
1620017268.121714,1645.5,46691.0,5.0,5000.0,2.736
1620017270.759396,1645.5,46691.0,5.0,5000.0,2.749
1620017273.353253,1645.5,46692.0,5.0,5000.0,2.749
1620017275.951077,1645.5,46692.0,5.0,5000.0,2.763
1620017278.575164,1645.5,46693.0,5.0,5000.0,2.763
1620017281.200795,1645.5,46693.0,5.0,5000.0,2.776
1620017283.793802,1645.5,46694.0,5.0,5000.0,2.776
1620017286.390858,1645.5,46694.0,5.0,5000.0,2.788
1620017288.991913,1645.125,46695.0,5.0,5000.0,2.789
1620017291.586194,1645.5,46695.0,5.0,5000.0,2.802
1620017294.186953,1645.125,46696.0,5.0,5000.0,2.802
1620017296.778157,1645.5,46696.0,5.0,5000.0,2.815
1620017299.376333,1645.5,46697.0,5.0,5000.0,2.815
1620017301.974406,1645.125,46698.0,5.0,5000.0,2.828
1620017304.570851,1645.5,46698.0,5.0,5000.0,2.828
1620017307.170888,1645.5,46699.0,5.0,5000.0,2.841
1620017309.767317,1645.5,46699.0,5.0,5000.0,2.841
1620017312.36659,1645.125,46700.0,5.0,5000.0,2.855
1620017314.957225,1645.125,46700.0,5.0,5000.0,2.855
1620017317.556813,1645.125,46701.0,5.0,5000.0,2.868
1620017320.16001,1645.125,46701.0,5.0,5000.0,2.896
1620017322.753671,1645.125,46702.0,5.0,5000.0,2.881
1620017325.34966,1645.125,46702.0,5.0,5000.0,2.895
1620017327.949899,1645.125,46703.0,5.0,5000.0,2.894
1620017330.543086,1645.125,46703.0,5.0,5000.0,2.907
1620017333.140628,1645.125,46704.0,5.0,5000.0,2.907
1620017335.738225,1645.125,46704.0,5.0,5000.0,2.92
1620017338.33514,1645.5,46705.0,5.0,5000.0,2.92
1620017340.931961,1645.125,46705.0,5.0,5000.0,2.933
1620017343.531227,1645.125,46706.0,5.0,5000.0,2.933
